193	a-crammian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
194	a-creōpian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
195	a-crimman	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
196	āc-rind	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
198	Acsa	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
199	Acsan mynster	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
201	acsian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
202	acsung	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
203	āc-treō	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
204	Āc-tūn	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
205	a-cucian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
208	a-cuman	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
209	ā-cumba	401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
210	a-cumend-līc	NULL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211	a-cumendlīcness	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
212	a-cunnian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
221	a-cweccan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
222	a-cwelan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
223	a-cwellan	646	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
224	a-cwelledness	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
225	a-cwencan	531	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
226	a-cweorran	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
227	āc-wern	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
229	a-cweðan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
230	a-cwician	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
232	a-cwīnan	490	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
233	a-cwincan	498	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
238	a-cwylan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
241	a-cyrran	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
242	a-cyrrednes	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
243	a-cȳðan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
244	ĀD	028;133;335	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
245	a-dǣlan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
246	a-deādan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
248	a-deāfian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
249	a-deāfung eārena	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
250	ādel	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
251	adela	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
252	a-delfan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
253	adeliht	NULL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	adel-seāþ	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
255	adelyng	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
256	a-dēman	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
257	a-deorcian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
258	adesa	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
259	ād-fær	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
260	ād-fȳr	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
261	a-dihtan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
262	a-dilegian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
263	a-dimmian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
264	ĀDL	304;370;304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
265	ādle	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
266	ād-lēg	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
267	ādlian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
268	ādlīc	NULL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269	ād-loma	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
270	ādl-þracu	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
271	ādl-wērig	NULL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	a-dōn	646	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
274	a-drǣdan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
275	a-drǣfan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
279	adreminte	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
280	a-drencan	646	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
281	a-dreōgan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
282	a-dreōgendlīc	NULL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283	a-dreōpan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
284	a-dreōsan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
285	a-drīfan	646	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
286	a-drigan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
287	a-drincan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
291	a-drugian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
293	a-druwian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
295	adul-seāþ	NULL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
296	a-dumbian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
297	a-dūn	NULL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298	a-dūn-weard	NULL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299	a-dwæscan	531	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
300	a-dwelian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
301	a-dwīnan	NULL	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
302	a-dȳdan	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
304	a-dylegian	NULL	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
